LAMMPS data file via write_data, version 22 Jul 2025, timestep = 0, units = si

10924 atoms
3 atom types

0 0.024 xlo xhi
0 0.024 ylo yhi
0 0.032 zlo zhi

Atoms # sphere

167 1 0.0008 2650 0.022463999999999998 0.00432 0 0 0 0
914 2 0.0008 2650 0.02263016993369404 0.004035277740259701 0.0007289431707838487 0 0 0
168 1 0.0008 2650 0.023327999999999998 0.00432 0 0 0 0
169 1 0.0008 2650 0 0.005183999999999999 0 0 0 0
915 2 0.0008 2650 0.0007675288645093437 0.005274101718246444 0.0007958038517174325 0 0 0
170 1 0.0008 2650 0.000864 0.005183999999999999 0 0 0 0
171 1 0.0008 2650 0.001728 0.005183999999999999 0 0 0 0
172 1 0.0008 2650 0.0025919999999999997 0.005183999999999999 0 0 0 0
918 2 0.0008 2650 0.003057322723774118 0.005537649806180399 0.0005966474786153152 0 0 0
173 1 0.0008 2650 0.003456 0.005183999999999999 0 0 0 0
174 1 0.0008 2650 0.00432 0.005183999999999999 0 0 0 0
919 2 0.0008 2650 0.004346620047185041 0.005066951957504064 0.0007909478442126334 0 0 0
175 1 0.0008 2650 0.005183999999999999 0.005183999999999999 0 0 0 0
920 2 0.0008 2650 0.005146059882824775 0.005190095430803073 0.0007990709859334177 0 0 0
176 1 0.0008 2650 0.0060479999999999996 0.005183999999999999 0 0 0 0
921 2 0.0008 2650 0.0060124833507599115 0.0053156441892948806 0.0007882944281321062 0 0 0
177 1 0.0008 2650 0.006912 0.005183999999999999 0 0 0 0
922 2 0.0008 2650 0.006838574362122572 0.005263015962604795 0.0007926945879921322 0 0 0
178 1 0.0008 2650 0.007776 0.005183999999999999 0 0 0 0
923 2 0.0008 2650 0.007555977339691906 0.004916314999381691 0.0007210649142222542 0 0 0
179 1 0.0008 2650 0.00864 0.005183999999999999 0 0 0 0
924 2 0.0008 2650 0.008220855781003053 0.0053568972639798105 0.0006592277914673658 0 0 0
180 1 0.0008 2650 0.009504 0.005183999999999999 0 0 0 0
925 2 0.0008 2650 0.009060246398090638 0.005230191270210591 0.000679239795792124 0 0 0
181 1 0.0008 2650 0.010367999999999999 0.005183999999999999 0 0 0 0
926 2 0.0008 2650 0.009954157224292411 0.0050556471843461225 0.0006725024046557933 0 0 0
182 1 0.0008 2650 0.011231999999999999 0.005183999999999999 0 0 0 0
927 2 0.0008 2650 0.011581867574436288 0.0049778489269411705 0.0006892721743043137 0 0 0
183 1 0.0008 2650 0.012095999999999999 0.005183999999999999 0 0 0 0
184 1 0.0008 2650 0.01296 0.005183999999999999 0 0 0 0
929 2 0.0008 2650 0.013231779828356832 0.005468632302043877 0.0006965056270092002 0 0 0
185 1 0.0008 2650 0.013824 0.005183999999999999 0 0 0 0
930 2 0.0008 2650 0.013989251907942575 0.005232171536930594 0.0007981777723364683 0 0 0
186 1 0.0008 2650 0.014688 0.005183999999999999 0 0 0 0
931 2 0.0008 2650 0.014782384715889394 0.005335473883479882 0.0007798379012743185 0 0 0
187 1 0.0008 2650 0.015552 0.005183999999999999 0 0 0 0
932 2 0.0008 2650 0.015545745349160816 0.00556275254408821 0.0007046327789384274 0 0 0
188 1 0.0008 2650 0.016416 0.005183999999999999 0 0 0 0
933 2 0.0008 2650 0.016293409248954793 0.005283302906853347 0.0007842897485291119 0 0 0
189 1 0.0008 2650 0.01728 0.005183999999999999 0 0 0 0
934 2 0.0008 2650 0.01698452219836863 0.0048623834759978545 0.0006773937109663253 0 0 0
190 1 0.0008 2650 0.018144 0.005183999999999999 0 0 0 0
935 2 0.0008 2650 0.01770895919118476 0.0053403641661622005 0.0006569186773739762 0 0 0
191 1 0.0008 2650 0.019008 0.005183999999999999 0 0 0 0
936 2 0.0008 2650 0.018576027113032606 0.005316826226324366 0.0006601831549412625 0 0 0
192 1 0.0008 2650 0.019872 0.005183999999999999 0 0 0 0
937 2 0.0008 2650 0.01971078603964572 0.005349919560722137 0.0007658757759350484 0 0 0
193 1 0.0008 2650 0.020735999999999997 0.005183999999999999 0 0 0 0
938 2 0.0008 2650 0.020921394295219466 0.005365146026924541 0.0007568454539225122 0 0 0
194 1 0.0008 2650 0.021599999999999998 0.005183999999999999 0 0 0 0
939 2 0.0008 2650 0.022051084595790273 0.005203900445195189 0.0006849820100526168 0 0 0
195 1 0.0008 2650 0.022463999999999998 0.005183999999999999 0 0 0 0
940 2 0.0008 2650 0.02313275275543273 0.005266934935113503 0.0007738126541176599 0 0 0
196 1 0.0008 2650 0.023327999999999998 0.005183999999999999 0 0 0 0
197 1 0.0008 2650 0 0.0060479999999999996 0 0 0 0
941 2 0.0008 2650 0.0002747831268804483 0.005905870656397341 0.0007383562751091257 0 0 0
198 1 0.0008 2650 0.000864 0.0060479999999999996 0 0 0 0
942 2 0.0008 2650 0.001313205562719155 0.005841308581236848 0.0006520921651304786 0 0 0
199 1 0.0008 2650 0.001728 0.0060479999999999996 0 0 0 0
943 2 0.0008 2650 0.002260387625504688 0.005607613603149739 0.0005921019458094484 0 0 0
200 1 0.0008 2650 0.0025919999999999997 0.0060479999999999996 0 0 0 0
201 1 0.0008 2650 0.003456 0.0060479999999999996 0 0 0 0
